respondent_id,学校種_canon,学校名_canon,column_key,column,choice
299,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
300,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
300,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
300,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
301,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
301,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
301,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
301,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
301,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
301,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
302,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
302,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
302,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
302,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
302,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
303,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
303,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
303,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
304,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
304,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
304,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
305,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
305,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
305,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
306,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
306,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
306,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
306,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
307,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
307,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
307,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
308,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
308,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
308,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
309,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
309,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
309,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
310,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
310,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
310,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),メモ分析(ぶんせき)
311,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",その他
311,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
311,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
312,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
312,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
312,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
313,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
313,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
313,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
314,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
314,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
314,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
315,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
315,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
315,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
315,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
316,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
316,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
316,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
316,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
316,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
317,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
317,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
317,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
318,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
318,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
318,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
319,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
319,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
319,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
320,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
320,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
320,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
321,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
321,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
321,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
322,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
322,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
322,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
323,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
323,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
323,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
324,中学校,西賀茂,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
324,中学校,西賀茂,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
324,中学校,西賀茂,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
324,中学校,西賀茂,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
324,中学校,西賀茂,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
324,中学校,西賀茂,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
325,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
325,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
325,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
326,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
326,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
326,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
327,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",国語
327,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
327,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
328,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
328,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
328,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
329,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
329,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
329,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
330,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
330,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
330,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
331,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
331,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
331,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
332,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
332,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
332,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
333,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
333,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
333,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
334,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
334,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
334,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
334,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
334,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
335,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
335,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
335,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
336,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
336,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
336,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
337,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
337,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
337,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
338,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
338,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
338,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
339,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
339,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
339,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
339,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),メモ分析(ぶんせき)
339,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
340,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
340,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
340,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
340,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),クイズ
340,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),URLリコメンド
340,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
340,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
340,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
341,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
341,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
341,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
342,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
342,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
342,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
342,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),クイズ集計
342,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
343,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
343,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
343,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
343,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),閲覧(えつらん)時間集計
343,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AIエージェント(AI先生・Tammy等)
344,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
344,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
344,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),理解度チェックダッシュボード
345,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
345,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
345,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
346,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
346,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
346,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
347,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
347,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
347,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
348,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
348,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
348,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),AI推薦(すいせん)
349,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",未使用
349,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
349,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
350,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",国語
350,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
350,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
350,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",社会
350,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),辞書
350,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
350,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
350,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
351,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
351,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
351,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
352,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
352,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
352,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
353,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",社会
353,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
353,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",国語
353,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
353,中学校,西賀茂中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
354,中学校,西賀茂中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
354,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
354,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
354,中学校,西賀茂中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),辞書
